ticket_id,user_id,match_id,seat,section,gate_id,category,qr_token,scan_status,scan_time,fraud_score
247,5400,62,S-C-37,Sec-11,8,Club,QR-B4EB68A91D36,Scanned,2026-05-21T22:26:00,15
248,1794,63,S-A-13,Sec-15,11,Premium,QR-2631FF651F41,Scanned,2026-05-22T19:16:00,10
249,8480,64,S-A-55,Sec-7,7,General,QR-AA777CDA3AE2,Scanned,2026-05-23T16:40:00,14
250,5490,55,S-A-84,Sec-12,6,Premium,QR-724B7445C150,Scanned,2026-05-14T20:03:00,5
251,1849,56,S-D-81,Sec-10,14,General,QR-FD67E95D07C5,Scanned,2026-05-15T19:45:00,5
252,2560,57,S-A-28,Sec-16,6,Premium,QR-B558CB5E7D9E,Scanned,2026-05-16T15:31:00,2
253,1153,58,S-A-90,Sec-11,7,Premium,QR-4A940FFE42B6,Scanned,2026-05-17T20:23:00,14
254,2161,59,S-B-50,Sec-3,7,Club,QR-F8A689210C53,Scanned,2026-05-18T22:47:00,15
255,5903,60,S-B-49,Sec-5,7,General,QR-734F63919A90,Scanned,2026-05-19T20:00:00,11
256,3689,61,S-D-45,Sec-7,6,Premium,QR-02C9DF6A269F,Scanned,2026-05-20T21:03:00,0
257,2421,62,S-A-18,Sec-4,8,Club,QR-5A918F63C841,Scanned,2026-05-21T21:27:00,6
258,6153,63,S-B-32,Sec-9,11,Club,QR-23CD3EE3D027,Scanned,2026-05-22T19:51:00,13
259,5943,64,S-B-67,Sec-20,7,Premium,QR-B3056F5D15C5,Scanned,2026-05-23T16:08:00,0
260,1895,55,S-B-64,Sec-13,5,Premium,QR-AED421934E72,Scanned,2026-05-14T19:40:00,9
261,9656,56,S-A-47,Sec-11,12,Premium,QR-6F63B619557E,Scanned,2026-05-15T19:13:00,2
262,9952,57,S-B-98,Sec-16,2,Club,QR-46FC5D4D9ED2,Scanned,2026-05-16T15:33:00,11
263,5296,58,S-B-6,Sec-2,7,General,QR-4F0850A45272,Scanned,2026-05-17T21:03:00,0
264,7940,59,S-D-11,Sec-18,10,VIP,QR-08304BB976E7,Scanned,2026-05-18T21:12:00,13
265,6078,60,S-A-66,Sec-7,11,Premium,QR-2044DBA51EA5,Scanned,2026-05-19T20:09:00,2
266,6082,61,S-D-94,Sec-8,2,VIP,QR-559E47620B57,Scanned,2026-05-20T19:40:00,2
267,2901,62,S-D-79,Sec-20,7,Premium,QR-B2821B2A6EA5,Scanned,2026-05-21T22:58:00,13
268,1208,63,S-B-90,Sec-1,7,VIP,QR-3F57B66B35EA,Scanned,2026-05-22T20:36:00,3
269,3736,64,S-C-17,Sec-9,8,Club,QR-56C0E3C2C17F,Scanned,2026-05-23T15:52:00,8
270,8035,55,S-C-68,Sec-3,6,General,QR-6668121186F3,Scanned,2026-05-14T21:13:00,10
271,9369,56,S-C-8,Sec-16,14,General,QR-66021EAEFFDC,Scanned,2026-05-15T19:13:00,14
272,5180,57,S-A-74,Sec-4,5,Premium,QR-E2278F68FBC8,Scanned,2026-05-16T15:46:00,5
273,5007,58,S-A-61,Sec-12,8,General,QR-62A189141194,Scanned,2026-05-17T21:09:00,0
274,7871,59,S-B-42,Sec-8,10,Premium,QR-AAD1D0F8713D,Scanned,2026-05-18T22:35:00,1
275,7109,60,S-A-65,Sec-2,10,VIP,QR-1429789989D4,Scanned,2026-05-19T20:11:00,2
276,7569,61,S-A-60,Sec-10,2,Premium,QR-FC05352CCFBD,Scanned,2026-05-20T19:08:00,1
277,1131,62,S-C-26,Sec-10,9,VIP,QR-00678576B485,Scanned,2026-05-21T22:58:00,14
278,7034,63,S-D-99,Sec-7,11,VIP,QR-636E87443444,Scanned,2026-05-22T20:18:00,14
279,7719,64,S-A-30,Sec-18,11,Premium,QR-AE4695FA324F,Scanned,2026-05-23T16:42:00,0
280,7165,55,S-C-14,Sec-7,3,General,QR-590CC78FEB68,Scanned,2026-05-14T19:55:00,0
281,1982,56,S-B-92,Sec-9,16,Premium,QR-D431E6D132F1,Scanned,2026-05-15T19:33:00,15
282,7103,57,S-D-96,Sec-3,1,General,QR-DF0060302157,Scanned,2026-05-16T16:21:00,13
283,7462,58,S-A-76,Sec-19,11,General,QR-061206437FA7,Scanned,2026-05-17T19:11:00,4
284,5779,59,S-C-41,Sec-13,7,Club,QR-118A5A59E2C3,Scanned,2026-05-18T22:47:00,7
285,4828,60,S-A-26,Sec-5,9,VIP,QR-F0F792D1E183,Scanned,2026-05-19T19:25:00,8
286,3694,61,S-D-60,Sec-11,5,General,QR-7DC20C13EFD7,Scanned,2026-05-20T20:41:00,3
287,4402,62,S-D-40,Sec-15,10,General,QR-C5B030B37699,Scanned,2026-05-21T21:03:00,11
288,5985,63,S-A-28,Sec-11,9,General,QR-9C8EBDFEC7BC,Scanned,2026-05-22T20:57:00,5
289,7493,64,S-A-87,Sec-10,8,General,QR-5487FDCCBAD2,Scanned,2026-05-23T16:17:00,11
290,8409,55,S-B-13,Sec-15,3,Premium,QR-2616C4F8F3CF,Scanned,2026-05-14T21:13:00,12
291,2011,56,S-B-17,Sec-7,12,Premium,QR-DB318E0CD32E,Scanned,2026-05-15T20:49:00,0
292,2229,57,S-A-9,Sec-7,4,VIP,QR-382628531228,Scanned,2026-05-16T16:59:00,8
293,3008,58,S-A-60,Sec-2,10,Premium,QR-42059B6A9A21,Scanned,2026-05-17T20:57:00,10
294,1484,59,S-D-88,Sec-14,8,Club,QR-705505F945A2,Scanned,2026-05-18T21:39:00,15
295,5506,60,S-C-58,Sec-5,8,VIP,QR-19D33F3B5425,Scanned,2026-05-19T20:26:00,5
296,7751,61,S-D-8,Sec-3,1,Premium,QR-5447BD5755F6,Scanned,2026-05-20T20:05:00,15
297,4268,62,S-B-81,Sec-18,9,Club,QR-45523AC02330,Scanned,2026-05-21T22:45:00,13
298,9922,63,S-D-45,Sec-19,7,Club,QR-136727FDFAFB,Scanned,2026-05-22T19:49:00,15
299,3947,64,S-A-41,Sec-20,11,VIP,QR-0F8519C2DCB9,Scanned,2026-05-23T15:41:00,8
300,8729,55,S-C-99,Sec-19,2,General,QR-AF88C4901923,Failed,2026-05-14T20:09:00,95
301,4952,56,S-C-69,Sec-2,13,Premium,QR-41C9A4CF18CE,Scanned,2026-05-15T20:55:00,7
302,3886,57,S-B-76,Sec-11,2,Club,QR-9FD9CEE23A09,Scanned,2026-05-16T15:50:00,5
303,4085,58,S-D-70,Sec-10,9,General,QR-2DC313DF1E1A,Scanned,2026-05-17T19:50:00,4
304,1921,59,S-B-78,Sec-8,8,Club,QR-149D88D81A37,Scanned,2026-05-18T23:11:00,2
305,4301,60,S-B-44,Sec-6,7,Club,QR-9AC83BC22252,Scanned,2026-05-19T21:20:00,10
306,3321,61,S-A-68,Sec-12,3,General,QR-8C62AC1F8692,Scanned,2026-05-20T21:15:00,4
307,6515,62,S-C-42,Sec-5,7,VIP,QR-AAA6B8AEBC99,Scanned,2026-05-21T21:39:00,3
308,3855,63,S-C-29,Sec-19,8,Club,QR-9C254A0EACBC,Scanned,2026-05-22T19:16:00,10
309,3087,64,S-B-94,Sec-1,8,Club,QR-EAB6C73AEB87,Scanned,2026-05-23T16:02:00,9
310,6214,55,S-B-82,Sec-19,6,Club,QR-B7C12BCD9311,Scanned,2026-05-14T21:12:00,5
311,2275,56,S-B-45,Sec-11,12,Club,QR-38C27C9EC2F5,Scanned,2026-05-15T20:44:00,10
312,1187,57,S-C-27,Sec-8,2,General,QR-585D7BFB2F0A,Scanned,2026-05-16T15:55:00,14
313,1021,58,S-A-50,Sec-15,7,VIP,QR-131121462367,Scanned,2026-05-17T20:15:00,3
314,7205,59,S-C-70,Sec-13,10,Premium,QR-0F1D554E6CE2,Scanned,2026-05-18T21:35:00,15
315,8394,60,S-A-5,Sec-10,7,Club,QR-3DCCB2D2D5CE,Scanned,2026-05-19T20:23:00,5
316,2216,61,S-C-22,Sec-13,1,VIP,QR-366CDFE10261,Scanned,2026-05-20T20:14:00,3
317,6537,62,S-D-91,Sec-1,8,General,QR-E85BA9026E5F,Scanned,2026-05-21T21:00:00,2
318,1878,63,S-A-43,Sec-7,10,Premium,QR-D12B624C8FB0,Scanned,2026-05-22T19:29:00,5
319,5613,64,S-C-31,Sec-4,8,Club,QR-19957FF8A235,Scanned,2026-05-23T15:02:00,8
320,3517,55,S-A-47,Sec-1,1,Club,QR-FDA5C78BE43D,Scanned,2026-05-14T19:00:00,15
321,4272,56,S-A-4,Sec-7,15,General,QR-B7A2C469244E,Scanned,2026-05-15T20:05:00,15
322,2893,57,S-C-51,Sec-16,2,VIP,QR-44EC1B69749B,Scanned,2026-05-16T17:00:00,15
323,4030,58,S-C-49,Sec-12,10,VIP,QR-764FEB383974,Scanned,2026-05-17T20:57:00,12
324,8205,59,S-D-34,Sec-8,8,Club,QR-34DF0604736F,Scanned,2026-05-18T23:09:00,8
325,2405,60,S-C-70,Sec-14,9,General,QR-BFA8D8E50B5B,Scanned,2026-05-19T20:42:00,3
326,9562,61,S-D-69,Sec-16,5,Premium,QR-60FC64FD3DF3,Scanned,2026-05-20T21:05:00,12
327,2294,62,S-D-92,Sec-2,11,Premium,QR-FEE34EE5FAA5,Scanned,2026-05-21T21:19:00,9
328,3833,63,S-B-28,Sec-7,11,Premium,QR-72F3F0E9FCB5,Scanned,2026-05-22T20:50:00,14
329,8134,64,S-B-81,Sec-5,8,General,QR-DE6542D80502,Scanned,2026-05-23T15:32:00,2
330,2426,55,S-D-72,Sec-13,5,VIP,QR-26F1366606B9,Scanned,2026-05-14T19:59:00,2
331,1203,56,S-D-15,Sec-14,16,VIP,QR-C2E85240E21D,Scanned,2026-05-15T20:10:00,14
332,2655,57,S-C-69,Sec-12,2,Premium,QR-2519129EAC36,Scanned,2026-05-16T16:55:00,3
333,8751,58,S-A-23,Sec-9,10,VIP,QR-668EB89641AE,Scanned,2026-05-17T19:42:00,15
334,7485,59,S-C-89,Sec-8,10,Premium,QR-1ECAD048D1BB,Scanned,2026-05-18T21:38:00,1
335,1332,60,S-C-39,Sec-10,7,Club,QR-D610AF019AB8,Scanned,2026-05-19T20:12:00,11
336,3202,61,S-C-96,Sec-15,3,Club,QR-52E3643D4523,Scanned,2026-05-20T20:55:00,7
337,4080,62,S-D-28,Sec-14,9,VIP,QR-2D18F9EBFD1C,Scanned,2026-05-21T21:34:00,2
338,2076,63,S-C-91,Sec-17,10,VIP,QR-6D22E45CD121,Scanned,2026-05-22T21:06:00,5
339,3847,64,S-B-26,Sec-2,10,Premium,QR-77EC3ADB464B,Scanned,2026-05-23T15:06:00,0
340,6905,55,S-B-36,Sec-12,2,General,QR-C96541023A46,Scanned,2026-05-14T19:24:00,1
341,4964,56,S-C-63,Sec-20,15,Club,QR-127C47602DB9,Scanned,2026-05-15T20:49:00,0
342,6641,57,S-B-34,Sec-3,4,Premium,QR-14B6457596CC,Scanned,2026-05-16T15:19:00,11
343,3670,58,S-B-29,Sec-8,9,General,QR-0EA5293A621D,Scanned,2026-05-17T19:42:00,1
344,1146,59,S-D-17,Sec-6,8,VIP,QR-59FEB91F0EAD,Scanned,2026-05-18T21:36:00,0
345,6005,60,S-C-55,Sec-13,11,General,QR-12D58C70EBDC,Scanned,2026-05-19T20:23:00,8
346,8647,61,S-C-87,Sec-17,3,Club,QR-F87E31EAD174,Scanned,2026-05-20T20:16:00,6
347,9381,62,S-C-72,Sec-20,11,Club,QR-62916C518004,Scanned,2026-05-21T22:54:00,0
348,8893,63,S-A-44,Sec-9,11,VIP,QR-FCB003EBB741,Scanned,2026-05-22T20:04:00,3
349,4087,64,S-B-67,Sec-8,9,VIP,QR-874CD0BA01AE,Scanned,2026-05-23T16:14:00,9
350,1418,55,S-D-38,Sec-9,1,Club,QR-1DE0965D367A,Scanned,2026-05-14T19:59:00,4
351,4112,56,S-C-93,Sec-8,15,Club,QR-46D69C3079E7,Scanned,2026-05-15T19:41:00,1
352,3786,57,S-B-38,Sec-4,6,Club,QR-FD7C2F1C6780,Scanned,2026-05-16T15:49:00,9
353,6500,58,S-A-29,Sec-12,10,Premium,QR-C653CF39A558,Scanned,2026-05-17T20:14:00,5
354,7090,59,S-C-75,Sec-10,8,VIP,QR-396545BE58F2,Scanned,2026-05-18T21:33:00,10
355,2167,60,S-D-25,Sec-17,10,General,QR-F95F1454DFB9,Scanned,2026-05-19T19:20:00,1
356,7769,61,S-A-20,Sec-5,1,Club,QR-988B8D4DB944,Scanned,2026-05-20T19:05:00,9
357,3347,62,S-C-92,Sec-6,8,VIP,QR-BF7098C4977F,Scanned,2026-05-21T21:36:00,14
358,6135,63,S-A-1,Sec-15,7,Club,QR-78D4BCE0955E,Scanned,2026-05-22T19:55:00,5
359,9022,64,S-A-17,Sec-20,9,Premium,QR-29E7FD39252B,Scanned,2026-05-23T16:37:00,5
360,8822,55,S-D-1,Sec-2,4,Club,QR-CFD06B092484,Scanned,2026-05-14T19:37:00,13
361,6280,56,S-B-3,Sec-1,16,Premium,QR-55AA12A09BB1,Scanned,2026-05-15T19:45:00,0
362,6114,57,S-B-14,Sec-13,6,Premium,QR-6562C623F9E1,Scanned,2026-05-16T16:23:00,11
363,1750,58,S-C-38,Sec-15,11,VIP,QR-A07C423F298D,Scanned,2026-05-17T20:38:00,2
364,6616,59,S-D-46,Sec-7,11,VIP,QR-7601E3DEC06A,Scanned,2026-05-18T21:29:00,4
365,4676,60,S-B-28,Sec-1,8,Club,QR-1F2F0894F46D,Scanned,2026-05-19T21:16:00,7
366,1613,61,S-D-82,Sec-9,5,Premium,QR-7CF2752EC838,Scanned,2026-05-20T20:49:00,11
367,1324,62,S-A-89,Sec-4,11,General,QR-D396953C433C,Scanned,2026-05-21T23:08:00,3
368,9967,63,S-C-61,Sec-5,10,Club,QR-9B20361E23BA,Scanned,2026-05-22T19:43:00,3
369,2655,64,S-C-80,Sec-20,8,General,QR-C956B5239FFE,Scanned,2026-05-23T16:03:00,13
370,9382,55,S-A-37,Sec-4,6,Premium,QR-6534F9A12192,Scanned,2026-05-14T19:33:00,3
371,5309,56,S-B-46,Sec-14,12,Club,QR-16481CD904DC,Scanned,2026-05-15T20:30:00,6
372,4403,57,S-D-43,Sec-8,3,Premium,QR-77016EB40D96,Scanned,2026-05-16T17:10:00,15
373,9096,58,S-B-12,Sec-17,7,General,QR-72003A6E9000,Scanned,2026-05-17T20:58:00,3
374,8484,59,S-C-34,Sec-15,7,General,QR-D9DEA03EC157,Scanned,2026-05-18T22:15:00,7
375,5761,60,S-C-87,Sec-11,7,General,QR-59635C8E596A,Scanned,2026-05-19T20:36:00,1
376,1159,61,S-B-85,Sec-6,4,General,QR-695AE85B553A,Scanned,2026-05-20T20:56:00,1
377,2523,62,S-C-44,Sec-6,9,VIP,QR-D19D22D26F41,Scanned,2026-05-21T21:28:00,8
378,5454,63,S-D-89,Sec-16,7,Club,QR-7DACABCE6F39,Scanned,2026-05-22T19:38:00,14
379,1961,64,S-B-14,Sec-14,10,Premium,QR-B10187BE1497,Scanned,2026-05-23T16:52:00,4
380,7222,55,S-C-79,Sec-1,5,Club,QR-0EBE7C1E4837,Scanned,2026-05-14T19:28:00,5
381,7739,56,S-D-6,Sec-3,13,Club,QR-3FB39B210873,Scanned,2026-05-15T19:16:00,3
382,6543,57,S-A-56,Sec-8,3,VIP,QR-E61698B5FFEF,Scanned,2026-05-16T17:17:00,7
383,1895,58,S-A-83,Sec-6,10,VIP,QR-6C3A0CD60772,Scanned,2026-05-17T19:42:00,4
384,2227,59,S-D-42,Sec-8,11,Club,QR-2C522D2C9E91,Scanned,2026-05-18T21:14:00,5
385,7204,60,S-D-31,Sec-3,9,VIP,QR-2CD4BD8E4776,Scanned,2026-05-19T21:08:00,7
386,9167,61,S-D-41,Sec-4,4,Club,QR-2EC358525EEA,Scanned,2026-05-20T19:26:00,2
387,7756,62,S-A-72,Sec-18,10,General,QR-10AF24D6DD87,Scanned,2026-05-21T22:54:00,12
388,8475,63,S-C-47,Sec-2,7,General,QR-03EC8FE7C671,Scanned,2026-05-22T20:03:00,6
389,6953,64,S-D-15,Sec-4,8,Club,QR-239084510737,Scanned,2026-05-23T15:56:00,15
390,6819,55,S-C-71,Sec-17,6,Premium,QR-891D0456A863,Scanned,2026-05-14T21:20:00,10
391,9068,56,S-B-92,Sec-14,14,General,QR-E7B8EC956A28,Scanned,2026-05-15T21:09:00,5
392,2979,57,S-D-28,Sec-15,1,VIP,QR-FF99C4EF312D,Scanned,2026-05-16T16:30:00,6
393,1762,58,S-A-99,Sec-15,8,VIP,QR-609083A3608A,Scanned,2026-05-17T20:53:00,13
394,9690,59,S-A-71,Sec-14,10,Premium,QR-B68F224BC5C2,Scanned,2026-05-18T21:13:00,0
395,3846,60,S-B-14,Sec-13,11,Club,QR-4AEFEC27AB4C,Scanned,2026-05-19T19:10:00,5
396,7860,61,S-B-36,Sec-13,6,VIP,QR-5F2C4BFBC0B4,Scanned,2026-05-20T19:11:00,12
397,3264,62,S-D-78,Sec-17,9,VIP,QR-02FF87DE4EC4,Scanned,2026-05-21T21:25:00,4
398,4436,63,S-C-88,Sec-12,9,VIP,QR-BFEE80AFFEE1,Scanned,2026-05-22T20:25:00,6
399,2891,64,S-C-72,Sec-16,8,Premium,QR-83BE40B279D1,Scanned,2026-05-23T15:12:00,10
400,7921,55,S-A-67,Sec-4,5,Club,QR-72968E174B20,Failed,2026-05-14T19:04:00,98
401,1928,56,S-B-35,Sec-6,12,Club,QR-6C3A1A0F915F,Scanned,2026-05-15T20:43:00,1
402,5836,57,S-B-97,Sec-18,3,VIP,QR-2A02D3D72556,Scanned,2026-05-16T16:43:00,1
403,4676,58,S-D-31,Sec-17,7,VIP,QR-FE962A56C9DD,Scanned,2026-05-17T19:25:00,3
404,7826,59,S-C-71,Sec-2,9,General,QR-A885CA04782A,Scanned,2026-05-18T21:43:00,12
405,4696,60,S-C-97,Sec-19,7,VIP,QR-2D09191CE9B2,Scanned,2026-05-19T20:29:00,14
406,8354,61,S-B-88,Sec-3,5,Premium,QR-344ABE9712B2,Scanned,2026-05-20T20:31:00,9
407,7181,62,S-A-55,Sec-9,8,Premium,QR-2E983C4C0172,Scanned,2026-05-21T21:09:00,3
408,5179,63,S-A-43,Sec-15,11,VIP,QR-D8B643B7AA27,Scanned,2026-05-22T20:47:00,5
409,1834,64,S-C-63,Sec-19,8,General,QR-AF9E0B7B6CC2,Scanned,2026-05-23T16:41:00,10
410,9609,55,S-B-24,Sec-17,5,VIP,QR-8ECF6339F7B5,Scanned,2026-05-14T21:02:00,10
411,2507,56,S-C-29,Sec-7,12,Premium,QR-5D63056957F3,Scanned,2026-05-15T19:34:00,12
412,5810,57,S-B-97,Sec-20,6,VIP,QR-F6E89370CF69,Scanned,2026-05-16T15:56:00,11
413,6669,58,S-D-31,Sec-20,11,Club,QR-1B13C29908D1,Scanned,2026-05-17T21:18:00,3
414,7249,59,S-A-50,Sec-9,11,Premium,QR-59B3588FA447,Scanned,2026-05-18T23:10:00,10
415,9427,60,S-D-63,Sec-2,11,VIP,QR-1918223511E8,Scanned,2026-05-19T21:14:00,11
416,2573,61,S-B-99,Sec-18,3,Premium,QR-18C5E2B16E4A,Scanned,2026-05-20T19:58:00,2
417,4493,62,S-D-14,Sec-7,11,General,QR-ADA20E77D541,Scanned,2026-05-21T23:04:00,6
418,1390,63,S-D-92,Sec-11,11,Club,QR-FDD69D1C2D1D,Scanned,2026-05-22T21:02:00,4
419,3917,64,S-C-72,Sec-3,7,General,QR-837EFB45DACF,Scanned,2026-05-23T17:02:00,1
420,7358,55,S-D-81,Sec-13,5,Premium,QR-094784B21853,Scanned,2026-05-14T20:14:00,13
421,2939,56,S-A-83,Sec-20,15,VIP,QR-805945841A09,Scanned,2026-05-15T21:16:00,12
422,9239,57,S-A-38,Sec-10,1,General,QR-DA37BC7E2512,Scanned,2026-05-16T17:02:00,11
423,7250,58,S-D-85,Sec-1,11,General,QR-F83921AA7CF5,Scanned,2026-05-17T20:08:00,14
424,3235,59,S-D-70,Sec-10,10,Premium,QR-47061AB220E1,Scanned,2026-05-18T21:04:00,7
425,3317,60,S-A-6,Sec-1,8,VIP,QR-4492ADF621F8,Scanned,2026-05-19T19:45:00,0
426,5993,61,S-B-96,Sec-12,5,Club,QR-943A615C3489,Scanned,2026-05-20T19:03:00,2
427,3638,62,S-B-29,Sec-20,8,Club,QR-F1280F94A26D,Scanned,2026-05-21T21:09:00,4
428,1892,63,S-D-83,Sec-18,9,Premium,QR-383F7931C1EF,Scanned,2026-05-22T20:51:00,5
429,2609,64,S-B-93,Sec-19,7,VIP,QR-98A835A767D0,Scanned,2026-05-23T17:03:00,8
430,4843,55,S-A-37,Sec-20,4,VIP,QR-F0FC9CAEFA1A,Scanned,2026-05-14T19:49:00,4
431,8384,56,S-C-79,Sec-10,12,Premium,QR-9E31CC1DB5FA,Scanned,2026-05-15T19:59:00,15
432,8018,57,S-B-1,Sec-11,6,Premium,QR-57C860B3CB96,Scanned,2026-05-16T15:47:00,10
433,6890,58,S-B-87,Sec-11,8,Premium,QR-B242A0879E15,Scanned,2026-05-17T19:29:00,8
434,6005,59,S-D-71,Sec-4,10,Club,QR-0CB3FF97881B,Scanned,2026-05-18T21:26:00,11
435,9825,60,S-B-34,Sec-3,8,General,QR-007BC1470E8C,Scanned,2026-05-19T20:09:00,4
436,7638,61,S-B-5,Sec-18,6,General,QR-5403C0393AF1,Scanned,2026-05-20T21:16:00,0
437,7431,62,S-B-99,Sec-19,9,Club,QR-0D696D4B7A56,Scanned,2026-05-21T22:42:00,11
438,7501,63,S-C-65,Sec-1,9,Premium,QR-90C6EC125FCE,Scanned,2026-05-22T19:22:00,2
439,8311,64,S-B-23,Sec-19,8,Premium,QR-F9A2E2D3D673,Scanned,2026-05-23T15:09:00,4
440,1663,55,S-B-98,Sec-16,5,Premium,QR-B5FDD6308C7A,Scanned,2026-05-14T19:17:00,11
441,4835,56,S-A-86,Sec-7,13,General,QR-8937A09359D8,Scanned,2026-05-15T20:13:00,11
442,8449,57,S-A-6,Sec-11,5,VIP,QR-86E16EC6172F,Scanned,2026-05-16T15:41:00,15
443,7172,58,S-D-47,Sec-19,7,VIP,QR-E9B83306DF16,Scanned,2026-05-17T20:13:00,5
444,9461,59,S-D-46,Sec-12,7,VIP,QR-77E6496840A3,Scanned,2026-05-18T21:44:00,7
445,8208,60,S-B-30,Sec-3,10,Club,QR-7B75326917AB,Scanned,2026-05-19T21:19:00,4
446,4063,61,S-B-47,Sec-20,5,VIP,QR-6488AF019BE2,Scanned,2026-05-20T20:26:00,4
447,2857,62,S-D-87,Sec-16,7,Premium,QR-B9B161704977,Scanned,2026-05-21T21:34:00,10
448,1368,63,S-B-6,Sec-5,10,Premium,QR-11D3CA277B64,Scanned,2026-05-22T20:39:00,13
449,3407,64,S-A-22,Sec-9,11,Premium,QR-97C52416D458,Scanned,2026-05-23T16:46:00,1
450,2405,55,S-B-58,Sec-20,2,Club,QR-6213B06416C1,Scanned,2026-05-14T21:16:00,9
451,7731,56,S-B-75,Sec-6,15,Club,QR-37250959B2A6,Scanned,2026-05-15T20:37:00,7
452,8430,57,S-A-30,Sec-13,5,VIP,QR-BACF5FC154AC,Scanned,2026-05-16T16:38:00,10
453,4316,58,S-D-20,Sec-20,10,Premium,QR-AFCA006E2AD0,Scanned,2026-05-17T20:53:00,0
454,9707,59,S-A-12,Sec-16,7,Premium,QR-B1A79C8804E3,Scanned,2026-05-18T21:19:00,1
455,7069,60,S-A-90,Sec-17,8,General,QR-0B42465A722B,Scanned,2026-05-19T19:30:00,13
456,6743,61,S-A-55,Sec-5,4,Premium,QR-A7FD2145F3DA,Scanned,2026-05-20T19:17:00,12
457,5642,62,S-D-33,Sec-7,9,Club,QR-BF0F220FC249,Scanned,2026-05-21T22:21:00,2
458,9516,63,S-A-49,Sec-7,7,General,QR-752A881BA605,Scanned,2026-05-22T19:07:00,3
459,3536,64,S-D-84,Sec-19,9,Club,QR-C304D3055CE6,Scanned,2026-05-23T15:48:00,3
460,6991,55,S-C-88,Sec-13,3,VIP,QR-EDF0C4DB2A25,Scanned,2026-05-14T19:03:00,13
461,7066,56,S-D-33,Sec-10,13,Club,QR-4507DD5388D7,Scanned,2026-05-15T19:17:00,5
462,2952,57,S-B-58,Sec-6,5,VIP,QR-AED1C66FFBC8,Scanned,2026-05-16T15:39:00,4
463,6545,58,S-A-21,Sec-13,7,Premium,QR-B57006D15493,Scanned,2026-05-17T19:10:00,12
464,8134,59,S-A-9,Sec-9,7,General,QR-96BC941AA9A8,Scanned,2026-05-18T22:43:00,15
465,7297,60,S-D-79,Sec-17,8,VIP,QR-F9DA22ADC468,Scanned,2026-05-19T21:00:00,1
466,8193,61,S-A-26,Sec-17,3,General,QR-E2E4703F448A,Scanned,2026-05-20T20:36:00,15
467,3777,62,S-A-47,Sec-8,9,Premium,QR-C2E24EFB75B3,Scanned,2026-05-21T23:12:00,7
468,7545,63,S-C-86,Sec-13,7,Premium,QR-72C33A27353A,Scanned,2026-05-22T20:58:00,8
469,2125,64,S-A-71,Sec-10,10,Premium,QR-1FD2D9412732,Scanned,2026-05-23T15:08:00,0
470,4708,55,S-B-59,Sec-13,6,VIP,QR-FFD158727E6C,Scanned,2026-05-14T19:52:00,8
471,7671,56,S-A-72,Sec-3,16,General,QR-32A23D6DDA83,Scanned,2026-05-15T20:14:00,5
472,9410,57,S-C-69,Sec-19,5,VIP,QR-ECF15BA10F06,Scanned,2026-05-16T15:53:00,3
473,4986,58,S-C-100,Sec-15,9,Club,QR-87204006DB5B,Scanned,2026-05-17T19:44:00,15
474,5225,59,S-A-49,Sec-8,10,General,QR-9DDDA60E4256,Scanned,2026-05-18T21:17:00,3
475,9463,60,S-A-90,Sec-9,8,VIP,QR-4C05796BCBAA,Scanned,2026-05-19T19:35:00,11
476,6604,61,S-A-71,Sec-6,2,VIP,QR-DECB8627CF3D,Scanned,2026-05-20T20:57:00,12
477,5409,62,S-B-96,Sec-7,10,VIP,QR-91ED80445C6B,Scanned,2026-05-21T21:50:00,6
478,5349,63,S-B-30,Sec-7,10,Premium,QR-4162FA3C6839,Scanned,2026-05-22T20:20:00,7
479,2965,64,S-A-87,Sec-16,8,VIP,QR-3E35EB1A577D,Scanned,2026-05-23T16:41:00,3
480,8902,55,S-C-80,Sec-11,5,General,QR-5B5530272314,Scanned,2026-05-14T19:02:00,1
481,9375,56,S-C-51,Sec-8,15,VIP,QR-6CE70387A0DB,Scanned,2026-05-15T19:15:00,5
482,8837,57,S-A-65,Sec-12,5,Premium,QR-A48498B723A3,Scanned,2026-05-16T17:07:00,13
483,9491,58,S-D-41,Sec-1,10,Premium,QR-CE090C3AD0DC,Scanned,2026-05-17T19:23:00,3
484,6332,59,S-C-79,Sec-9,7,Premium,QR-90B4BB970472,Scanned,2026-05-18T21:43:00,3
485,8723,60,S-C-47,Sec-6,8,VIP,QR-4A67D524C555,Scanned,2026-05-19T20:20:00,8
486,7100,61,S-C-52,Sec-9,4,Club,QR-00395D12E7E0,Scanned,2026-05-20T20:27:00,13
487,2637,62,S-C-31,Sec-18,10,Premium,QR-7A2280415577,Scanned,2026-05-21T22:47:00,7
488,3451,63,S-D-2,Sec-6,10,Club,QR-6D8137BF4D05,Scanned,2026-05-22T20:30:00,4
489,8973,64,S-C-33,Sec-18,10,Club,QR-09B7C0FB8A50,Scanned,2026-05-23T16:46:00,10
490,3677,55,S-A-28,Sec-9,5,General,QR-526E14D16BEA,Scanned,2026-05-14T19:39:00,3
491,5257,56,S-C-47,Sec-18,15,General,QR-BA3900FBBDBB,Scanned,2026-05-15T19:25:00,10
492,7747,57,S-A-45,Sec-20,5,VIP,QR-F86314FF7D3F,Scanned,2026-05-16T15:52:00,0
