scan_id,ticket_id,scan_time,gate_id,scanner_id,result,details
398,398,2026-05-22T20:25:00,9,SCN-9-2,Success,Access granted
399,399,2026-05-23T15:12:00,8,SCN-8-4,Success,Access granted
400,400,2026-05-14T19:04:00,5,SCN-5-2,Duplicate,Access denied - flagged
401,401,2026-05-15T20:43:00,12,SCN-12-4,Success,Access granted
402,402,2026-05-16T16:43:00,3,SCN-3-3,Success,Access granted
403,403,2026-05-17T19:25:00,7,SCN-7-1,Success,Access granted
404,404,2026-05-18T21:43:00,9,SCN-9-1,Success,Access granted
405,405,2026-05-19T20:29:00,7,SCN-7-2,Success,Access granted
406,406,2026-05-20T20:31:00,5,SCN-5-3,Success,Access granted
407,407,2026-05-21T21:09:00,8,SCN-8-1,Success,Access granted
408,408,2026-05-22T20:47:00,11,SCN-11-3,Success,Access granted
409,409,2026-05-23T16:41:00,8,SCN-8-1,Success,Access granted
410,410,2026-05-14T21:02:00,5,SCN-5-2,Success,Access granted
411,411,2026-05-15T19:34:00,12,SCN-12-3,Success,Access granted
412,412,2026-05-16T15:56:00,6,SCN-6-1,Success,Access granted
413,413,2026-05-17T21:18:00,11,SCN-11-4,Success,Access granted
414,414,2026-05-18T23:10:00,11,SCN-11-4,Success,Access granted
415,415,2026-05-19T21:14:00,11,SCN-11-1,Success,Access granted
416,416,2026-05-20T19:58:00,3,SCN-3-4,Success,Access granted
417,417,2026-05-21T23:04:00,11,SCN-11-1,Success,Access granted
418,418,2026-05-22T21:02:00,11,SCN-11-2,Success,Access granted
419,419,2026-05-23T17:02:00,7,SCN-7-4,Success,Access granted
420,420,2026-05-14T20:14:00,5,SCN-5-4,Success,Access granted
421,421,2026-05-15T21:16:00,15,SCN-15-4,Success,Access granted
422,422,2026-05-16T17:02:00,1,SCN-1-2,Success,Access granted
423,423,2026-05-17T20:08:00,11,SCN-11-4,Success,Access granted
424,424,2026-05-18T21:04:00,10,SCN-10-3,Success,Access granted
425,425,2026-05-19T19:45:00,8,SCN-8-1,Success,Access granted
426,426,2026-05-20T19:03:00,5,SCN-5-3,Success,Access granted
427,427,2026-05-21T21:09:00,8,SCN-8-4,Success,Access granted
428,428,2026-05-22T20:51:00,9,SCN-9-1,Success,Access granted
429,429,2026-05-23T17:03:00,7,SCN-7-3,Success,Access granted
430,430,2026-05-14T19:49:00,4,SCN-4-2,Success,Access granted
431,431,2026-05-15T19:59:00,12,SCN-12-1,Success,Access granted
432,432,2026-05-16T15:47:00,6,SCN-6-4,Success,Access granted
433,433,2026-05-17T19:29:00,8,SCN-8-4,Success,Access granted
434,434,2026-05-18T21:26:00,10,SCN-10-3,Success,Access granted
435,435,2026-05-19T20:09:00,8,SCN-8-4,Success,Access granted
436,436,2026-05-20T21:16:00,6,SCN-6-4,Success,Access granted
437,437,2026-05-21T22:42:00,9,SCN-9-2,Success,Access granted
438,438,2026-05-22T19:22:00,9,SCN-9-3,Success,Access granted
439,439,2026-05-23T15:09:00,8,SCN-8-3,Success,Access granted
440,440,2026-05-14T19:17:00,5,SCN-5-2,Success,Access granted
441,441,2026-05-15T20:13:00,13,SCN-13-1,Success,Access granted
442,442,2026-05-16T15:41:00,5,SCN-5-1,Success,Access granted
443,443,2026-05-17T20:13:00,7,SCN-7-2,Success,Access granted
444,444,2026-05-18T21:44:00,7,SCN-7-2,Success,Access granted
445,445,2026-05-19T21:19:00,10,SCN-10-4,Success,Access granted
446,446,2026-05-20T20:26:00,5,SCN-5-3,Success,Access granted
447,447,2026-05-21T21:34:00,7,SCN-7-1,Success,Access granted
448,448,2026-05-22T20:39:00,10,SCN-10-3,Success,Access granted
449,449,2026-05-23T16:46:00,11,SCN-11-2,Success,Access granted
450,450,2026-05-14T21:16:00,2,SCN-2-3,Success,Access granted
451,451,2026-05-15T20:37:00,15,SCN-15-3,Success,Access granted
452,452,2026-05-16T16:38:00,5,SCN-5-2,Success,Access granted
453,453,2026-05-17T20:53:00,10,SCN-10-1,Success,Access granted
454,454,2026-05-18T21:19:00,7,SCN-7-4,Success,Access granted
455,455,2026-05-19T19:30:00,8,SCN-8-1,Success,Access granted
456,456,2026-05-20T19:17:00,4,SCN-4-3,Success,Access granted
457,457,2026-05-21T22:21:00,9,SCN-9-1,Success,Access granted
458,458,2026-05-22T19:07:00,7,SCN-7-2,Success,Access granted
459,459,2026-05-23T15:48:00,9,SCN-9-2,Success,Access granted
460,460,2026-05-14T19:03:00,3,SCN-3-1,Success,Access granted
461,461,2026-05-15T19:17:00,13,SCN-13-4,Success,Access granted
462,462,2026-05-16T15:39:00,5,SCN-5-2,Success,Access granted
463,463,2026-05-17T19:10:00,7,SCN-7-3,Success,Access granted
464,464,2026-05-18T22:43:00,7,SCN-7-2,Success,Access granted
465,465,2026-05-19T21:00:00,8,SCN-8-2,Success,Access granted
466,466,2026-05-20T20:36:00,3,SCN-3-2,Success,Access granted
467,467,2026-05-21T23:12:00,9,SCN-9-3,Success,Access granted
468,468,2026-05-22T20:58:00,7,SCN-7-1,Success,Access granted
469,469,2026-05-23T15:08:00,10,SCN-10-3,Success,Access granted
470,470,2026-05-14T19:52:00,6,SCN-6-1,Success,Access granted
471,471,2026-05-15T20:14:00,16,SCN-16-4,Success,Access granted
472,472,2026-05-16T15:53:00,5,SCN-5-3,Success,Access granted
473,473,2026-05-17T19:44:00,9,SCN-9-2,Success,Access granted
474,474,2026-05-18T21:17:00,10,SCN-10-2,Success,Access granted
475,475,2026-05-19T19:35:00,8,SCN-8-3,Success,Access granted
476,476,2026-05-20T20:57:00,2,SCN-2-1,Success,Access granted
477,477,2026-05-21T21:50:00,10,SCN-10-4,Success,Access granted
478,478,2026-05-22T20:20:00,10,SCN-10-2,Success,Access granted
479,479,2026-05-23T16:41:00,8,SCN-8-2,Success,Access granted
480,480,2026-05-14T19:02:00,5,SCN-5-2,Success,Access granted
481,481,2026-05-15T19:15:00,15,SCN-15-3,Success,Access granted
482,482,2026-05-16T17:07:00,5,SCN-5-2,Success,Access granted
483,483,2026-05-17T19:23:00,10,SCN-10-4,Success,Access granted
484,484,2026-05-18T21:43:00,7,SCN-7-3,Success,Access granted
485,485,2026-05-19T20:20:00,8,SCN-8-3,Success,Access granted
486,486,2026-05-20T20:27:00,4,SCN-4-1,Success,Access granted
487,487,2026-05-21T22:47:00,10,SCN-10-2,Success,Access granted
488,488,2026-05-22T20:30:00,10,SCN-10-1,Success,Access granted
489,489,2026-05-23T16:46:00,10,SCN-10-2,Success,Access granted
490,490,2026-05-14T19:39:00,5,SCN-5-2,Success,Access granted
491,491,2026-05-15T19:25:00,15,SCN-15-2,Success,Access granted
492,492,2026-05-16T15:52:00,5,SCN-5-2,Success,Access granted
493,493,2026-05-17T20:08:00,8,SCN-8-4,Success,Access granted
494,494,2026-05-18T22:07:00,7,SCN-7-4,Success,Access granted
495,495,2026-05-19T21:02:00,10,SCN-10-1,Success,Access granted
496,496,2026-05-20T20:12:00,3,SCN-3-2,Success,Access granted
497,497,2026-05-21T21:35:00,11,SCN-11-2,Success,Access granted
498,498,2026-05-22T20:27:00,9,SCN-9-1,Success,Access granted
499,499,2026-05-23T17:14:00,10,SCN-10-1,Success,Access granted
500,500,2026-05-14T20:59:00,5,SCN-5-4,Invalid QR,Access denied - flagged
501,501,2026-05-15T20:47:00,15,SCN-15-1,Success,Access granted
502,502,2026-05-16T15:21:00,3,SCN-3-4,Success,Access granted
503,503,2026-05-17T19:29:00,8,SCN-8-3,Success,Access granted
504,504,2026-05-18T22:02:00,7,SCN-7-2,Success,Access granted
505,505,2026-05-19T19:07:00,7,SCN-7-3,Success,Access granted
506,506,2026-05-20T19:18:00,1,SCN-1-3,Success,Access granted
507,507,2026-05-21T21:00:00,8,SCN-8-1,Success,Access granted
508,508,2026-05-22T20:39:00,10,SCN-10-2,Success,Access granted
509,509,2026-05-23T15:08:00,10,SCN-10-4,Success,Access granted
510,510,2026-05-14T20:46:00,1,SCN-1-4,Success,Access granted
511,511,2026-05-15T20:32:00,14,SCN-14-2,Success,Access granted
512,512,2026-05-16T16:54:00,1,SCN-1-1,Success,Access granted
513,513,2026-05-17T20:57:00,7,SCN-7-1,Success,Access granted
514,514,2026-05-18T21:13:00,10,SCN-10-3,Success,Access granted
515,515,2026-05-19T20:12:00,8,SCN-8-2,Success,Access granted
516,516,2026-05-20T21:17:00,3,SCN-3-1,Success,Access granted
517,517,2026-05-21T22:30:00,8,SCN-8-4,Success,Access granted
518,518,2026-05-22T20:40:00,9,SCN-9-4,Success,Access granted
519,519,2026-05-23T15:48:00,9,SCN-9-1,Success,Access granted
520,520,2026-05-14T20:38:00,3,SCN-3-3,Success,Access granted
521,521,2026-05-15T20:41:00,12,SCN-12-4,Success,Access granted
522,522,2026-05-16T17:05:00,1,SCN-1-2,Success,Access granted
523,523,2026-05-17T19:16:00,7,SCN-7-3,Success,Access granted
524,524,2026-05-18T21:49:00,7,SCN-7-1,Success,Access granted
525,525,2026-05-19T19:02:00,11,SCN-11-4,Success,Access granted
526,526,2026-05-20T20:10:00,3,SCN-3-4,Success,Access granted
527,527,2026-05-21T21:24:00,9,SCN-9-2,Success,Access granted
528,528,2026-05-22T20:19:00,7,SCN-7-1,Success,Access granted
529,529,2026-05-23T16:08:00,10,SCN-10-3,Success,Access granted
530,530,2026-05-14T21:09:00,5,SCN-5-2,Success,Access granted
531,531,2026-05-15T20:55:00,15,SCN-15-4,Success,Access granted
532,532,2026-05-16T17:08:00,6,SCN-6-4,Success,Access granted
533,533,2026-05-17T19:21:00,10,SCN-10-3,Success,Access granted
534,534,2026-05-18T21:05:00,11,SCN-11-2,Success,Access granted
535,535,2026-05-19T20:55:00,11,SCN-11-2,Success,Access granted
536,536,2026-05-20T20:35:00,5,SCN-5-3,Success,Access granted
537,537,2026-05-21T22:38:00,10,SCN-10-3,Success,Access granted
538,538,2026-05-22T19:50:00,11,SCN-11-1,Success,Access granted
539,539,2026-05-23T15:01:00,9,SCN-9-3,Success,Access granted
540,540,2026-05-14T21:20:00,4,SCN-4-2,Success,Access granted
541,541,2026-05-15T20:04:00,14,SCN-14-2,Success,Access granted
542,542,2026-05-16T16:56:00,5,SCN-5-2,Success,Access granted
543,543,2026-05-17T20:17:00,9,SCN-9-3,Success,Access granted
544,544,2026-05-18T23:01:00,10,SCN-10-2,Success,Access granted
545,545,2026-05-19T21:11:00,7,SCN-7-2,Success,Access granted
546,546,2026-05-20T19:34:00,3,SCN-3-3,Success,Access granted
547,547,2026-05-21T21:06:00,7,SCN-7-1,Success,Access granted
548,548,2026-05-22T21:08:00,8,SCN-8-4,Success,Access granted
549,549,2026-05-23T16:43:00,9,SCN-9-3,Success,Access granted
550,550,2026-05-14T19:00:00,6,SCN-6-3,Success,Access granted
551,551,2026-05-15T20:46:00,15,SCN-15-2,Success,Access granted
552,552,2026-05-16T16:18:00,2,SCN-2-2,Success,Access granted
553,553,2026-05-17T19:35:00,7,SCN-7-1,Success,Access granted
554,554,2026-05-18T22:02:00,9,SCN-9-2,Success,Access granted
555,555,2026-05-19T20:21:00,10,SCN-10-3,Success,Access granted
556,556,2026-05-20T20:18:00,1,SCN-1-3,Success,Access granted
557,557,2026-05-21T21:20:00,9,SCN-9-4,Success,Access granted
558,558,2026-05-22T19:01:00,8,SCN-8-1,Success,Access granted
559,559,2026-05-23T15:06:00,7,SCN-7-2,Success,Access granted
560,560,2026-05-14T21:07:00,2,SCN-2-4,Success,Access granted
561,561,2026-05-15T21:16:00,14,SCN-14-1,Success,Access granted
562,562,2026-05-16T16:00:00,6,SCN-6-4,Success,Access granted
563,563,2026-05-17T21:15:00,11,SCN-11-4,Success,Access granted
564,564,2026-05-18T23:16:00,10,SCN-10-3,Success,Access granted
565,565,2026-05-19T21:05:00,8,SCN-8-3,Success,Access granted
566,566,2026-05-20T19:53:00,2,SCN-2-3,Success,Access granted
567,567,2026-05-21T21:34:00,11,SCN-11-4,Success,Access granted
568,568,2026-05-22T19:02:00,9,SCN-9-4,Success,Access granted
569,569,2026-05-23T16:01:00,8,SCN-8-4,Success,Access granted
570,570,2026-05-14T21:03:00,2,SCN-2-2,Success,Access granted
571,571,2026-05-15T19:35:00,14,SCN-14-4,Success,Access granted
572,572,2026-05-16T16:33:00,1,SCN-1-3,Success,Access granted
573,573,2026-05-17T19:49:00,8,SCN-8-3,Success,Access granted
574,574,2026-05-18T22:33:00,10,SCN-10-1,Success,Access granted
575,575,2026-05-19T21:12:00,8,SCN-8-2,Success,Access granted
576,576,2026-05-20T20:28:00,6,SCN-6-4,Success,Access granted
577,577,2026-05-21T22:17:00,9,SCN-9-1,Success,Access granted
578,578,2026-05-22T19:03:00,9,SCN-9-1,Success,Access granted
579,579,2026-05-23T15:08:00,7,SCN-7-1,Success,Access granted
580,580,2026-05-14T19:28:00,2,SCN-2-2,Success,Access granted
581,581,2026-05-15T21:07:00,15,SCN-15-4,Success,Access granted
582,582,2026-05-16T15:01:00,1,SCN-1-1,Success,Access granted
583,583,2026-05-17T19:24:00,7,SCN-7-4,Success,Access granted
584,584,2026-05-18T22:57:00,8,SCN-8-2,Success,Access granted
585,585,2026-05-19T19:44:00,10,SCN-10-4,Success,Access granted
586,586,2026-05-20T20:39:00,6,SCN-6-1,Success,Access granted
587,587,2026-05-21T22:07:00,9,SCN-9-3,Success,Access granted
588,588,2026-05-22T21:17:00,11,SCN-11-3,Success,Access granted
589,589,2026-05-23T16:20:00,11,SCN-11-3,Success,Access granted
590,590,2026-05-14T20:18:00,1,SCN-1-3,Success,Access granted
591,591,2026-05-15T21:11:00,12,SCN-12-4,Success,Access granted
592,592,2026-05-16T15:34:00,1,SCN-1-3,Success,Access granted
593,593,2026-05-17T19:24:00,11,SCN-11-1,Success,Access granted
594,594,2026-05-18T21:43:00,9,SCN-9-3,Success,Access granted
595,595,2026-05-19T20:10:00,8,SCN-8-3,Success,Access granted
596,596,2026-05-20T21:06:00,6,SCN-6-1,Success,Access granted
597,597,2026-05-21T21:59:00,9,SCN-9-3,Success,Access granted
598,598,2026-05-22T19:07:00,11,SCN-11-2,Success,Access granted
599,599,2026-05-23T17:20:00,9,SCN-9-2,Success,Access granted
600,600,2026-05-14T19:34:00,6,SCN-6-4,Duplicate,Access denied - flagged
601,601,2026-05-15T20:08:00,12,SCN-12-3,Success,Access granted
602,602,2026-05-16T17:19:00,5,SCN-5-3,Success,Access granted
603,603,2026-05-17T20:36:00,11,SCN-11-1,Success,Access granted
604,604,2026-05-18T22:46:00,10,SCN-10-3,Success,Access granted
605,605,2026-05-19T21:06:00,10,SCN-10-1,Success,Access granted
606,606,2026-05-20T19:50:00,6,SCN-6-2,Success,Access granted
607,607,2026-05-21T21:41:00,10,SCN-10-2,Success,Access granted
608,608,2026-05-22T19:35:00,7,SCN-7-2,Success,Access granted
609,609,2026-05-23T15:06:00,9,SCN-9-3,Success,Access granted
610,610,2026-05-14T19:27:00,2,SCN-2-1,Success,Access granted
611,611,2026-05-15T19:57:00,15,SCN-15-3,Success,Access granted
612,612,2026-05-16T15:07:00,4,SCN-4-1,Success,Access granted
613,613,2026-05-17T19:21:00,7,SCN-7-1,Success,Access granted
614,614,2026-05-18T21:58:00,9,SCN-9-1,Success,Access granted
615,615,2026-05-19T20:50:00,9,SCN-9-1,Success,Access granted
616,616,2026-05-20T20:28:00,1,SCN-1-1,Success,Access granted
617,617,2026-05-21T22:37:00,11,SCN-11-1,Success,Access granted
618,618,2026-05-22T21:13:00,7,SCN-7-3,Success,Access granted
619,619,2026-05-23T15:40:00,7,SCN-7-1,Success,Access granted
620,620,2026-05-14T19:21:00,2,SCN-2-3,Success,Access granted
621,621,2026-05-15T19:20:00,14,SCN-14-3,Success,Access granted
622,622,2026-05-16T16:34:00,3,SCN-3-2,Success,Access granted
623,623,2026-05-17T20:52:00,7,SCN-7-1,Success,Access granted
624,624,2026-05-18T21:10:00,9,SCN-9-4,Success,Access granted
625,625,2026-05-19T19:04:00,7,SCN-7-3,Success,Access granted
626,626,2026-05-20T19:17:00,2,SCN-2-3,Success,Access granted
627,627,2026-05-21T21:53:00,10,SCN-10-1,Success,Access granted
628,628,2026-05-22T19:22:00,10,SCN-10-1,Success,Access granted
629,629,2026-05-23T16:53:00,10,SCN-10-1,Success,Access granted
630,630,2026-05-14T20:45:00,1,SCN-1-4,Success,Access granted
631,631,2026-05-15T19:26:00,14,SCN-14-2,Success,Access granted
632,632,2026-05-16T15:29:00,6,SCN-6-3,Success,Access granted
633,633,2026-05-17T20:05:00,10,SCN-10-3,Success,Access granted
634,634,2026-05-18T22:08:00,9,SCN-9-1,Success,Access granted
635,635,2026-05-19T19:43:00,10,SCN-10-4,Success,Access granted
636,636,2026-05-20T19:19:00,6,SCN-6-2,Success,Access granted
637,637,2026-05-21T22:48:00,8,SCN-8-4,Success,Access granted
638,638,2026-05-22T19:29:00,8,SCN-8-2,Success,Access granted
639,639,2026-05-23T16:34:00,10,SCN-10-3,Success,Access granted
640,640,2026-05-14T20:23:00,4,SCN-4-3,Success,Access granted
641,641,2026-05-15T19:35:00,13,SCN-13-3,Success,Access granted
642,642,2026-05-16T16:52:00,6,SCN-6-3,Success,Access granted
643,643,2026-05-17T19:08:00,9,SCN-9-4,Success,Access granted
644,644,2026-05-18T23:07:00,7,SCN-7-3,Success,Access granted
645,645,2026-05-19T19:56:00,11,SCN-11-2,Success,Access granted
646,646,2026-05-20T20:14:00,1,SCN-1-3,Success,Access granted
647,647,2026-05-21T22:07:00,9,SCN-9-4,Success,Access granted
648,648,2026-05-22T20:47:00,9,SCN-9-4,Success,Access granted
649,649,2026-05-23T16:42:00,11,SCN-11-2,Success,Access granted
650,650,2026-05-14T19:05:00,4,SCN-4-3,Success,Access granted
651,651,2026-05-15T19:35:00,13,SCN-13-3,Success,Access granted
652,652,2026-05-16T17:07:00,2,SCN-2-3,Success,Access granted
653,653,2026-05-17T20:03:00,10,SCN-10-4,Success,Access granted
654,654,2026-05-18T22:43:00,10,SCN-10-2,Success,Access granted
655,655,2026-05-19T20:56:00,9,SCN-9-2,Success,Access granted
656,656,2026-05-20T20:15:00,3,SCN-3-1,Success,Access granted
657,657,2026-05-21T22:34:00,8,SCN-8-3,Success,Access granted
658,658,2026-05-22T19:35:00,7,SCN-7-1,Success,Access granted
659,659,2026-05-23T16:08:00,9,SCN-9-1,Success,Access granted
660,660,2026-05-14T20:25:00,1,SCN-1-1,Success,Access granted
661,661,2026-05-15T20:52:00,15,SCN-15-4,Success,Access granted
662,662,2026-05-16T16:10:00,6,SCN-6-1,Success,Access granted
663,663,2026-05-17T19:43:00,9,SCN-9-1,Success,Access granted
664,664,2026-05-18T23:03:00,8,SCN-8-2,Success,Access granted
665,665,2026-05-19T19:02:00,7,SCN-7-4,Success,Access granted
666,666,2026-05-20T21:02:00,1,SCN-1-3,Success,Access granted
667,667,2026-05-21T23:11:00,8,SCN-8-4,Success,Access granted
668,668,2026-05-22T19:09:00,10,SCN-10-4,Success,Access granted
669,669,2026-05-23T17:20:00,11,SCN-11-4,Success,Access granted
670,670,2026-05-14T20:03:00,3,SCN-3-4,Success,Access granted
671,671,2026-05-15T19:23:00,14,SCN-14-4,Success,Access granted
672,672,2026-05-16T16:04:00,4,SCN-4-1,Success,Access granted
673,673,2026-05-17T20:45:00,10,SCN-10-2,Success,Access granted
674,674,2026-05-18T21:41:00,8,SCN-8-1,Success,Access granted
675,675,2026-05-19T21:11:00,10,SCN-10-2,Success,Access granted
676,676,2026-05-20T20:26:00,4,SCN-4-4,Success,Access granted
677,677,2026-05-21T23:11:00,8,SCN-8-4,Success,Access granted
678,678,2026-05-22T20:47:00,7,SCN-7-2,Success,Access granted
679,679,2026-05-23T17:04:00,10,SCN-10-4,Success,Access granted
680,680,2026-05-14T20:29:00,2,SCN-2-4,Success,Access granted
681,681,2026-05-15T19:58:00,16,SCN-16-3,Success,Access granted
682,682,2026-05-16T16:44:00,1,SCN-1-3,Success,Access granted
683,683,2026-05-17T21:10:00,10,SCN-10-3,Success,Access granted
684,684,2026-05-18T23:00:00,7,SCN-7-4,Success,Access granted
685,685,2026-05-19T19:19:00,9,SCN-9-3,Success,Access granted
686,686,2026-05-20T19:35:00,5,SCN-5-2,Success,Access granted
687,687,2026-05-21T22:03:00,10,SCN-10-1,Success,Access granted
688,688,2026-05-22T19:05:00,8,SCN-8-2,Success,Access granted
689,689,2026-05-23T16:31:00,9,SCN-9-4,Success,Access granted
690,690,2026-05-14T21:07:00,2,SCN-2-4,Success,Access granted
691,691,2026-05-15T21:09:00,14,SCN-14-4,Success,Access granted
692,692,2026-05-16T17:02:00,4,SCN-4-1,Success,Access granted
693,693,2026-05-17T20:52:00,9,SCN-9-1,Success,Access granted
694,694,2026-05-18T22:24:00,8,SCN-8-4,Success,Access granted
695,695,2026-05-19T19:24:00,8,SCN-8-2,Success,Access granted
696,696,2026-05-20T19:49:00,6,SCN-6-3,Success,Access granted
697,697,2026-05-21T22:09:00,11,SCN-11-2,Success,Access granted
698,698,2026-05-22T20:24:00,8,SCN-8-3,Success,Access granted
699,699,2026-05-23T15:35:00,8,SCN-8-2,Success,Access granted
700,700,2026-05-14T20:17:00,1,SCN-1-2,Suspicious Location,Access denied - flagged
701,701,2026-05-15T19:34:00,16,SCN-16-2,Success,Access granted
702,702,2026-05-16T15:05:00,1,SCN-1-4,Success,Access granted
703,703,2026-05-17T21:17:00,8,SCN-8-2,Success,Access granted
704,704,2026-05-18T23:16:00,8,SCN-8-1,Success,Access granted
705,705,2026-05-19T19:24:00,11,SCN-11-4,Success,Access granted
706,706,2026-05-20T21:20:00,6,SCN-6-2,Success,Access granted
707,707,2026-05-21T22:11:00,9,SCN-9-4,Success,Access granted
708,708,2026-05-22T21:07:00,11,SCN-11-3,Success,Access granted
709,709,2026-05-23T15:47:00,7,SCN-7-2,Success,Access granted
710,710,2026-05-14T19:18:00,2,SCN-2-4,Success,Access granted
711,711,2026-05-15T20:10:00,16,SCN-16-2,Success,Access granted
712,712,2026-05-16T15:20:00,4,SCN-4-4,Success,Access granted
713,713,2026-05-17T20:58:00,8,SCN-8-3,Success,Access granted
714,714,2026-05-18T22:10:00,7,SCN-7-1,Success,Access granted
715,715,2026-05-19T20:05:00,11,SCN-11-2,Success,Access granted
716,716,2026-05-20T21:15:00,4,SCN-4-1,Success,Access granted
717,717,2026-05-21T21:35:00,11,SCN-11-3,Success,Access granted
718,718,2026-05-22T19:23:00,11,SCN-11-4,Success,Access granted
719,719,2026-05-23T15:45:00,8,SCN-8-2,Success,Access granted
720,720,2026-05-14T20:39:00,4,SCN-4-1,Success,Access granted
721,721,2026-05-15T20:51:00,13,SCN-13-4,Success,Access granted
722,722,2026-05-16T16:28:00,3,SCN-3-1,Success,Access granted
723,723,2026-05-17T19:04:00,10,SCN-10-2,Success,Access granted
724,724,2026-05-18T21:59:00,8,SCN-8-3,Success,Access granted
725,725,2026-05-19T20:43:00,10,SCN-10-4,Success,Access granted
726,726,2026-05-20T20:51:00,1,SCN-1-4,Success,Access granted
727,727,2026-05-21T22:57:00,10,SCN-10-3,Success,Access granted
728,728,2026-05-22T20:30:00,8,SCN-8-3,Success,Access granted
729,729,2026-05-23T16:31:00,11,SCN-11-1,Success,Access granted
730,730,2026-05-14T19:31:00,4,SCN-4-4,Success,Access granted
731,731,2026-05-15T20:02:00,14,SCN-14-3,Success,Access granted
