sensor_id,name,type,zone_id,status,last_reading,current_value,health_score
SEN-094,Narendra Modi Stadium - North Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,1,Healthy,2026-04-01T11:13:00,75,99
SEN-095,Narendra Modi Stadium - High Court Stand 1 - Backup Generator,Backup Generator,11,Healthy,2026-04-01T11:14:00,0.0,94
SEN-096,Wankhede Stadium - Concourse Lower A 1 - Water Flow Meter,Water Flow Meter,35,Healthy,2026-04-01T11:15:00,19.7,88
SEN-097,Wankhede Stadium - Club Clubhouse 1 - Wi-Fi Access Point,Wi-Fi Access Point,40,Healthy,2026-04-01T11:16:00,232,90
SEN-098,Narendra Modi Stadium - Food Court West 1 - HVAC Temp Sensor,HVAC Temp Sensor,7,Healthy,2026-04-01T11:17:00,21.2,99
SEN-099,Narendra Modi Stadium - South Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,16,Healthy,2026-04-01T11:18:00,0.182,94
SEN-100,Narendra Modi Stadium - Corporate Box A 1 - HVAC Temp Sensor,HVAC Temp Sensor,4,Healthy,2026-04-01T11:19:00,22.8,98
SEN-001,Eden Gardens - Food Court West 1 - Water Flow Meter,Water Flow Meter,19,Healthy,2026-04-01T11:20:00,41.1,91
SEN-002,Wankhede Stadium - Concourse Upper B 1 - Backup Generator,Backup Generator,31,Healthy,2026-04-01T11:21:00,12.0,92
SEN-003,Eden Gardens - South Pavilion 1 - HVAC Temp Sensor,HVAC Temp Sensor,30,Healthy,2026-04-01T11:22:00,25.0,91
SEN-004,Eden Gardens - East Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,21,Healthy,2026-04-01T11:23:00,96,100
SEN-005,Narendra Modi Stadium - Concourse Upper A 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,5,Healthy,2026-04-01T11:24:00,0.195,96
SEN-006,Eden Gardens - Press Box 1 - Water Flow Meter,Water Flow Meter,18,Healthy,2026-04-01T11:25:00,24.0,99
SEN-007,Eden Gardens - Corporate Box B 1 - HVAC Temp Sensor,HVAC Temp Sensor,20,Healthy,2026-04-01T11:26:00,19.9,87
SEN-008,Narendra Modi Stadium - Corporate Box A 1 - HVAC Temp Sensor,HVAC Temp Sensor,4,Healthy,2026-04-01T11:27:00,22.9,93
SEN-009,Wankhede Stadium - Medical Center A 1 - HVAC Temp Sensor,HVAC Temp Sensor,33,Healthy,2026-04-01T11:28:00,21.3,98
SEN-010,Wankhede Stadium - High Court Stand 1 - HVAC Temp Sensor,HVAC Temp Sensor,37,Healthy,2026-04-01T11:29:00,21.0,99
SEN-011,Narendra Modi Stadium - Food Court West 1 - Water Flow Meter,Water Flow Meter,7,Healthy,2026-04-01T11:30:00,6.1,91
SEN-012,Narendra Modi Stadium - North Stand 1 - Water Flow Meter,Water Flow Meter,1,Healthy,2026-04-01T11:31:00,10.7,100
SEN-013,Eden Gardens - VIP Lounge North 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,28,Healthy,2026-04-01T11:32:00,0.318,96
SEN-014,Wankhede Stadium - Concourse Upper B 1 - Lighting Controller,Lighting Controller,31,Healthy,2026-04-01T11:33:00,100.0,99
SEN-015,Narendra Modi Stadium - VIP Lounge North 1 - HVAC Temp Sensor,HVAC Temp Sensor,3,Healthy,2026-04-01T11:34:00,22.6,94
SEN-016,Wankhede Stadium - Club Clubhouse 1 - Lighting Controller,Lighting Controller,40,Healthy,2026-04-01T11:35:00,50.0,93
SEN-017,Eden Gardens - Concourse Lower A 1 - Backup Generator,Backup Generator,17,Healthy,2026-04-01T11:36:00,12.0,88
SEN-018,Eden Gardens - Food Court West 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,19,Healthy,2026-04-01T11:37:00,0.142,96
SEN-019,Narendra Modi Stadium - South Stand 1 - HVAC Temp Sensor,HVAC Temp Sensor,16,Healthy,2026-04-01T11:38:00,19.1,95
SEN-020,Wankhede Stadium - South Stand 1 - Water Flow Meter,Water Flow Meter,32,Healthy,2026-04-01T11:39:00,21.8,87
SEN-021,Eden Gardens - VIP Lounge North 1 - Wi-Fi Access Point,Wi-Fi Access Point,28,Healthy,2026-04-01T11:40:00,209,89
SEN-022,Wankhede Stadium - Club Clubhouse 1 - Backup Generator,Backup Generator,40,Healthy,2026-04-01T11:41:00,100.0,91
SEN-023,Eden Gardens - Food Court West 1 - Wi-Fi Access Point,Wi-Fi Access Point,19,Healthy,2026-04-01T11:42:00,27,96
SEN-024,Wankhede Stadium - Concourse Lower A 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,35,Healthy,2026-04-01T11:43:00,0.072,85
SEN-025,Eden Gardens - Corporate Box B 1 - Lighting Controller,Lighting Controller,20,Healthy,2026-04-01T11:44:00,80.0,96
SEN-026,Eden Gardens - Concourse Lower A 1 - HVAC Temp Sensor,HVAC Temp Sensor,17,Healthy,2026-04-01T11:45:00,22.1,100
SEN-027,Narendra Modi Stadium - High Court Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,11,Healthy,2026-04-01T11:46:00,29,99
SEN-028,Wankhede Stadium - Grand Stand 1 - Lighting Controller,Lighting Controller,38,Healthy,2026-04-01T11:47:00,50.0,99
SEN-029,Eden Gardens - Press Box 1 - Wi-Fi Access Point,Wi-Fi Access Point,18,Healthy,2026-04-01T11:48:00,212,93
SEN-030,Wankhede Stadium - Grand Stand 1 - Lighting Controller,Lighting Controller,38,Healthy,2026-04-01T11:49:00,80.0,90
SEN-031,Narendra Modi Stadium - Concourse Lower B 1 - Water Flow Meter,Water Flow Meter,9,Healthy,2026-04-01T11:50:00,44.3,98
SEN-032,Wankhede Stadium - VIP Lounge South 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,39,Healthy,2026-04-01T11:51:00,0.238,97
SEN-033,Eden Gardens - Corporate Box A 1 - Lighting Controller,Lighting Controller,26,Healthy,2026-04-01T11:52:00,50.0,100
SEN-034,Narendra Modi Stadium - Concourse Upper A 1 - Water Flow Meter,Water Flow Meter,5,Healthy,2026-04-01T11:53:00,27.5,94
SEN-035,Eden Gardens - VIP Lounge North 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,28,Healthy,2026-04-01T11:54:00,0.02,96
SEN-036,Narendra Modi Stadium - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,2,Healthy,2026-04-01T11:55:00,0.056,92
SEN-037,Wankhede Stadium - Concourse Lower A 1 - Backup Generator,Backup Generator,35,Healthy,2026-04-01T11:56:00,100.0,97
SEN-038,Narendra Modi Stadium - Concourse Lower B 1 - HVAC Temp Sensor,HVAC Temp Sensor,9,Healthy,2026-04-01T11:57:00,22.1,96
SEN-039,Wankhede Stadium - Corporate Box B 1 - Backup Generator,Backup Generator,34,Healthy,2026-04-01T11:58:00,100.0,97
SEN-040,Narendra Modi Stadium - South Stand 1 - Lighting Controller,Lighting Controller,16,Healthy,2026-04-01T11:59:00,80.0,87
SEN-041,Narendra Modi Stadium - Food Court West 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,7,Healthy,2026-04-01T12:00:00,0.314,85
SEN-042,Eden Gardens - West Stand 1 - Lighting Controller,Lighting Controller,23,Healthy,2026-04-01T12:01:00,50.0,94
SEN-043,Narendra Modi Stadium - South Stand 1 - HVAC Temp Sensor,HVAC Temp Sensor,16,Healthy,2026-04-01T12:02:00,21.5,96
SEN-044,Eden Gardens - VIP Lounge South 1 - Wi-Fi Access Point,Wi-Fi Access Point,29,Healthy,2026-04-01T12:03:00,28,88
SEN-045,Eden Gardens - Press Box 1 - Lighting Controller,Lighting Controller,18,Healthy,2026-04-01T12:04:00,80.0,100
SEN-046,Eden Gardens - Corporate Box B 1 - Lighting Controller,Lighting Controller,20,Healthy,2026-04-01T12:05:00,0.0,89
SEN-047,Eden Gardens - VIP Lounge South 1 - Lighting Controller,Lighting Controller,29,Healthy,2026-04-01T12:06:00,50.0,91
SEN-048,Wankhede Stadium - Corporate Box B 1 - Backup Generator,Backup Generator,34,Healthy,2026-04-01T12:07:00,100.0,86
SEN-049,Narendra Modi Stadium - High Court Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,11,Healthy,2026-04-01T12:08:00,0.18,90
SEN-050,Wankhede Stadium - VIP Lounge South 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,39,Healthy,2026-04-01T12:09:00,0.03,97
SEN-051,Eden Gardens - VIP Lounge North 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,28,Healthy,2026-04-01T12:10:00,0.07,100
SEN-052,Eden Gardens - West Stand 1 - Water Flow Meter,Water Flow Meter,23,Healthy,2026-04-01T12:11:00,42.4,87
SEN-053,Wankhede Stadium - High Court Stand 1 - Backup Generator,Backup Generator,37,Healthy,2026-04-01T12:12:00,100.0,92
SEN-054,Narendra Modi Stadium - South Pavilion 1 - Backup Generator,Backup Generator,6,Healthy,2026-04-01T12:13:00,100.0,88
SEN-055,Wankhede Stadium - Food Court West 1 - Backup Generator,Backup Generator,36,Healthy,2026-04-01T12:14:00,0.0,93
SEN-056,Eden Gardens - East Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,21,Healthy,2026-04-01T12:15:00,147,90
SEN-057,Wankhede Stadium - VIP Lounge South 1 - Water Flow Meter,Water Flow Meter,39,Healthy,2026-04-01T12:16:00,27.5,90
SEN-058,Wankhede Stadium - Medical Center A 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,33,Healthy,2026-04-01T12:17:00,0.135,89
SEN-059,Narendra Modi Stadium - Concourse Upper A 1 - Water Flow Meter,Water Flow Meter,5,Healthy,2026-04-01T12:18:00,37.0,94
SEN-060,Eden Gardens - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,24,Maintenance Required,2026-04-01T12:19:00,0.116,46
SEN-061,Narendra Modi Stadium - Press Box 1 - Lighting Controller,Lighting Controller,10,Healthy,2026-04-01T12:20:00,50.0,85
SEN-062,Wankhede Stadium - Grand Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,38,Healthy,2026-04-01T12:21:00,0.235,98
SEN-063,Wankhede Stadium - South Stand 1 - Backup Generator,Backup Generator,32,Healthy,2026-04-01T12:22:00,12.0,100
SEN-064,Narendra Modi Stadium - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,2,Healthy,2026-04-01T12:23:00,0.089,88
SEN-065,Wankhede Stadium - Food Court West 1 - Backup Generator,Backup Generator,36,Healthy,2026-04-01T12:24:00,0.0,94
SEN-066,Wankhede Stadium - Food Court West 1 - Wi-Fi Access Point,Wi-Fi Access Point,36,Healthy,2026-04-01T12:25:00,151,99
SEN-067,Wankhede Stadium - Medical Center A 1 - Wi-Fi Access Point,Wi-Fi Access Point,33,Healthy,2026-04-01T12:26:00,122,93
SEN-068,Narendra Modi Stadium - Food Court West 1 - Water Flow Meter,Water Flow Meter,7,Maintenance Required,2026-04-01T12:27:00,9.1,53
SEN-069,Wankhede Stadium - Concourse Upper B 1 - HVAC Temp Sensor,HVAC Temp Sensor,31,Healthy,2026-04-01T12:28:00,21.0,86
SEN-070,Eden Gardens - Corporate Box A 1 - Backup Generator,Backup Generator,26,Maintenance Required,2026-04-01T12:29:00,12.0,20
SEN-071,Eden Gardens - VIP Lounge North 1 - Water Flow Meter,Water Flow Meter,28,Healthy,2026-04-01T12:30:00,32.2,100
SEN-072,Eden Gardens - West Stand 1 - Lighting Controller,Lighting Controller,23,Healthy,2026-04-01T12:31:00,0.0,92
SEN-073,Wankhede Stadium - Corporate Box B 1 - HVAC Temp Sensor,HVAC Temp Sensor,34,Healthy,2026-04-01T12:32:00,22.7,87
SEN-074,Narendra Modi Stadium - South Stand 1 - Backup Generator,Backup Generator,16,Healthy,2026-04-01T12:33:00,12.0,86
SEN-075,Narendra Modi Stadium - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,2,Healthy,2026-04-01T12:34:00,0.025,88
SEN-076,Eden Gardens - Press Box 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,18,Healthy,2026-04-01T12:35:00,0.163,86
SEN-077,Narendra Modi Stadium - North Stand 1 - Backup Generator,Backup Generator,1,Healthy,2026-04-01T12:36:00,12.0,96
SEN-078,Narendra Modi Stadium - South Pavilion 1 - Water Flow Meter,Water Flow Meter,6,Healthy,2026-04-01T12:37:00,37.2,95
SEN-079,Eden Gardens - North Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,27,Healthy,2026-04-01T12:38:00,97,86
SEN-080,Wankhede Stadium - High Court Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,37,Maintenance Required,2026-04-01T12:39:00,96,43
SEN-081,Narendra Modi Stadium - South Stand 1 - Backup Generator,Backup Generator,16,Healthy,2026-04-01T12:40:00,0.0,89
SEN-082,Narendra Modi Stadium - Concourse Lower B 1 - Wi-Fi Access Point,Wi-Fi Access Point,9,Maintenance Required,2026-04-01T12:41:00,173,27
SEN-083,Eden Gardens - East Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,21,Healthy,2026-04-01T12:42:00,0.384,85
SEN-084,Eden Gardens - South Stand 1 - HVAC Temp Sensor,HVAC Temp Sensor,25,Healthy,2026-04-01T12:43:00,19.9,99
SEN-085,Narendra Modi Stadium - Grand Stand 1 - Water Flow Meter,Water Flow Meter,15,Healthy,2026-04-01T12:44:00,6.8,89
SEN-086,Eden Gardens - Club Clubhouse 1 - HVAC Temp Sensor,HVAC Temp Sensor,24,Healthy,2026-04-01T12:45:00,22.2,94
SEN-087,Narendra Modi Stadium - Press Box 1 - Backup Generator,Backup Generator,10,Healthy,2026-04-01T12:46:00,100.0,96
SEN-088,Eden Gardens - VIP Lounge North 1 - Wi-Fi Access Point,Wi-Fi Access Point,28,Maintenance Required,2026-04-01T12:47:00,198,31
SEN-089,Eden Gardens - Food Court West 1 - Water Flow Meter,Water Flow Meter,19,Healthy,2026-04-01T12:48:00,25.9,94
SEN-090,Narendra Modi Stadium - Concourse Upper B 1 - Lighting Controller,Lighting Controller,13,Healthy,2026-04-01T12:49:00,100.0,95
SEN-091,Wankhede Stadium - Concourse Upper B 1 - Water Flow Meter,Water Flow Meter,31,Healthy,2026-04-01T12:50:00,30.1,98
SEN-092,Narendra Modi Stadium - Corporate Box A 1 - Backup Generator,Backup Generator,4,Healthy,2026-04-01T12:51:00,100.0,97
SEN-093,Wankhede Stadium - Corporate Box B 1 - Backup Generator,Backup Generator,34,Healthy,2026-04-01T12:52:00,100.0,91
SEN-094,Narendra Modi Stadium - North Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,1,Healthy,2026-04-01T12:53:00,248,96
SEN-095,Narendra Modi Stadium - High Court Stand 1 - Backup Generator,Backup Generator,11,Healthy,2026-04-01T12:54:00,12.0,90
SEN-096,Wankhede Stadium - Concourse Lower A 1 - Water Flow Meter,Water Flow Meter,35,Healthy,2026-04-01T12:55:00,19.4,91
SEN-097,Wankhede Stadium - Club Clubhouse 1 - Wi-Fi Access Point,Wi-Fi Access Point,40,Healthy,2026-04-01T12:56:00,102,99
SEN-098,Narendra Modi Stadium - Food Court West 1 - HVAC Temp Sensor,HVAC Temp Sensor,7,Healthy,2026-04-01T12:57:00,19.1,95
SEN-099,Narendra Modi Stadium - South Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,16,Healthy,2026-04-01T12:58:00,0.442,99
SEN-100,Narendra Modi Stadium - Corporate Box A 1 - HVAC Temp Sensor,HVAC Temp Sensor,4,Healthy,2026-04-01T12:59:00,20.5,89
SEN-001,Eden Gardens - Food Court West 1 - Water Flow Meter,Water Flow Meter,19,Healthy,2026-04-01T13:00:00,31.2,90
SEN-002,Wankhede Stadium - Concourse Upper B 1 - Backup Generator,Backup Generator,31,Healthy,2026-04-01T13:01:00,100.0,88
SEN-003,Eden Gardens - South Pavilion 1 - HVAC Temp Sensor,HVAC Temp Sensor,30,Healthy,2026-04-01T13:02:00,21.0,98
SEN-004,Eden Gardens - East Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,21,Healthy,2026-04-01T13:03:00,59,94
SEN-005,Narendra Modi Stadium - Concourse Upper A 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,5,Healthy,2026-04-01T13:04:00,0.233,85
SEN-006,Eden Gardens - Press Box 1 - Water Flow Meter,Water Flow Meter,18,Healthy,2026-04-01T13:05:00,28.2,94
SEN-007,Eden Gardens - Corporate Box B 1 - HVAC Temp Sensor,HVAC Temp Sensor,20,Healthy,2026-04-01T13:06:00,20.6,89
SEN-008,Narendra Modi Stadium - Corporate Box A 1 - HVAC Temp Sensor,HVAC Temp Sensor,4,Healthy,2026-04-01T13:07:00,23.5,93
SEN-009,Wankhede Stadium - Medical Center A 1 - HVAC Temp Sensor,HVAC Temp Sensor,33,Healthy,2026-04-01T13:08:00,24.7,91
SEN-010,Wankhede Stadium - High Court Stand 1 - HVAC Temp Sensor,HVAC Temp Sensor,37,Healthy,2026-04-01T13:09:00,19.2,99
SEN-011,Narendra Modi Stadium - Food Court West 1 - Water Flow Meter,Water Flow Meter,7,Healthy,2026-04-01T13:10:00,5.7,98
SEN-012,Narendra Modi Stadium - North Stand 1 - Water Flow Meter,Water Flow Meter,1,Healthy,2026-04-01T13:11:00,26.8,92
SEN-013,Eden Gardens - VIP Lounge North 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,28,Healthy,2026-04-01T13:12:00,0.387,91
SEN-014,Wankhede Stadium - Concourse Upper B 1 - Lighting Controller,Lighting Controller,31,Healthy,2026-04-01T13:13:00,50.0,93
SEN-015,Narendra Modi Stadium - VIP Lounge North 1 - HVAC Temp Sensor,HVAC Temp Sensor,3,Healthy,2026-04-01T13:14:00,24.4,98
SEN-016,Wankhede Stadium - Club Clubhouse 1 - Lighting Controller,Lighting Controller,40,Healthy,2026-04-01T13:15:00,100.0,89
SEN-017,Eden Gardens - Concourse Lower A 1 - Backup Generator,Backup Generator,17,Healthy,2026-04-01T13:16:00,0.0,91
SEN-018,Eden Gardens - Food Court West 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,19,Healthy,2026-04-01T13:17:00,0.367,86
SEN-019,Narendra Modi Stadium - South Stand 1 - HVAC Temp Sensor,HVAC Temp Sensor,16,Healthy,2026-04-01T13:18:00,19.9,87
SEN-020,Wankhede Stadium - South Stand 1 - Water Flow Meter,Water Flow Meter,32,Healthy,2026-04-01T13:19:00,22.1,100
SEN-021,Eden Gardens - VIP Lounge North 1 - Wi-Fi Access Point,Wi-Fi Access Point,28,Healthy,2026-04-01T13:20:00,132,85
SEN-022,Wankhede Stadium - Club Clubhouse 1 - Backup Generator,Backup Generator,40,Healthy,2026-04-01T13:21:00,12.0,88
SEN-023,Eden Gardens - Food Court West 1 - Wi-Fi Access Point,Wi-Fi Access Point,19,Healthy,2026-04-01T13:22:00,116,95
SEN-024,Wankhede Stadium - Concourse Lower A 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,35,Healthy,2026-04-01T13:23:00,0.29,87
SEN-025,Eden Gardens - Corporate Box B 1 - Lighting Controller,Lighting Controller,20,Healthy,2026-04-01T13:24:00,50.0,86
SEN-026,Eden Gardens - Concourse Lower A 1 - HVAC Temp Sensor,HVAC Temp Sensor,17,Healthy,2026-04-01T13:25:00,24.6,92
SEN-027,Narendra Modi Stadium - High Court Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,11,Healthy,2026-04-01T13:26:00,139,87
SEN-028,Wankhede Stadium - Grand Stand 1 - Lighting Controller,Lighting Controller,38,Healthy,2026-04-01T13:27:00,80.0,89
SEN-029,Eden Gardens - Press Box 1 - Wi-Fi Access Point,Wi-Fi Access Point,18,Healthy,2026-04-01T13:28:00,15,99
SEN-030,Wankhede Stadium - Grand Stand 1 - Lighting Controller,Lighting Controller,38,Healthy,2026-04-01T13:29:00,80.0,90
SEN-031,Narendra Modi Stadium - Concourse Lower B 1 - Water Flow Meter,Water Flow Meter,9,Healthy,2026-04-01T13:30:00,5.4,92
SEN-032,Wankhede Stadium - VIP Lounge South 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,39,Healthy,2026-04-01T13:31:00,0.139,90
SEN-033,Eden Gardens - Corporate Box A 1 - Lighting Controller,Lighting Controller,26,Healthy,2026-04-01T13:32:00,100.0,89
SEN-034,Narendra Modi Stadium - Concourse Upper A 1 - Water Flow Meter,Water Flow Meter,5,Healthy,2026-04-01T13:33:00,27.6,93
SEN-035,Eden Gardens - VIP Lounge North 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,28,Healthy,2026-04-01T13:34:00,0.285,90
SEN-036,Narendra Modi Stadium - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,2,Healthy,2026-04-01T13:35:00,0.23,94
SEN-037,Wankhede Stadium - Concourse Lower A 1 - Backup Generator,Backup Generator,35,Healthy,2026-04-01T13:36:00,100.0,88
SEN-038,Narendra Modi Stadium - Concourse Lower B 1 - HVAC Temp Sensor,HVAC Temp Sensor,9,Healthy,2026-04-01T13:37:00,20.6,90
SEN-039,Wankhede Stadium - Corporate Box B 1 - Backup Generator,Backup Generator,34,Healthy,2026-04-01T13:38:00,0.0,91
SEN-040,Narendra Modi Stadium - South Stand 1 - Lighting Controller,Lighting Controller,16,Healthy,2026-04-01T13:39:00,80.0,90
SEN-041,Narendra Modi Stadium - Food Court West 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,7,Healthy,2026-04-01T13:40:00,0.404,94
SEN-042,Eden Gardens - West Stand 1 - Lighting Controller,Lighting Controller,23,Healthy,2026-04-01T13:41:00,0.0,97
SEN-043,Narendra Modi Stadium - South Stand 1 - HVAC Temp Sensor,HVAC Temp Sensor,16,Healthy,2026-04-01T13:42:00,23.1,86
SEN-044,Eden Gardens - VIP Lounge South 1 - Wi-Fi Access Point,Wi-Fi Access Point,29,Healthy,2026-04-01T13:43:00,200,97
SEN-045,Eden Gardens - Press Box 1 - Lighting Controller,Lighting Controller,18,Healthy,2026-04-01T13:44:00,0.0,91
SEN-046,Eden Gardens - Corporate Box B 1 - Lighting Controller,Lighting Controller,20,Healthy,2026-04-01T13:45:00,0.0,87
SEN-047,Eden Gardens - VIP Lounge South 1 - Lighting Controller,Lighting Controller,29,Healthy,2026-04-01T13:46:00,80.0,87
SEN-048,Wankhede Stadium - Corporate Box B 1 - Backup Generator,Backup Generator,34,Healthy,2026-04-01T13:47:00,100.0,98
SEN-049,Narendra Modi Stadium - High Court Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,11,Healthy,2026-04-01T13:48:00,0.297,88
SEN-050,Wankhede Stadium - VIP Lounge South 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,39,Healthy,2026-04-01T13:49:00,0.448,96
SEN-051,Eden Gardens - VIP Lounge North 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,28,Healthy,2026-04-01T13:50:00,0.324,87
SEN-052,Eden Gardens - West Stand 1 - Water Flow Meter,Water Flow Meter,23,Healthy,2026-04-01T13:51:00,8.0,97
SEN-053,Wankhede Stadium - High Court Stand 1 - Backup Generator,Backup Generator,37,Healthy,2026-04-01T13:52:00,100.0,88
SEN-054,Narendra Modi Stadium - South Pavilion 1 - Backup Generator,Backup Generator,6,Healthy,2026-04-01T13:53:00,100.0,90
SEN-055,Wankhede Stadium - Food Court West 1 - Backup Generator,Backup Generator,36,Healthy,2026-04-01T13:54:00,12.0,87
SEN-056,Eden Gardens - East Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,21,Healthy,2026-04-01T13:55:00,129,94
SEN-057,Wankhede Stadium - VIP Lounge South 1 - Water Flow Meter,Water Flow Meter,39,Healthy,2026-04-01T13:56:00,22.6,94
SEN-058,Wankhede Stadium - Medical Center A 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,33,Healthy,2026-04-01T13:57:00,0.384,98
SEN-059,Narendra Modi Stadium - Concourse Upper A 1 - Water Flow Meter,Water Flow Meter,5,Healthy,2026-04-01T13:58:00,43.0,92
SEN-060,Eden Gardens - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,24,Maintenance Required,2026-04-01T13:59:00,0.055,21
